path,prediction,ground_truth,confidence,bucket
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1087_augmented_image_748.jpg,water_hyacinth,water_hyacinth,0.9999995231628418,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_367_augmented_image_599.jpg,non_water_hyacinth,non_water_hyacinth,0.9999947547912598,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_639_augmented_image_674.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_775_augmented_image_764.jpg,water_hyacinth,water_hyacinth,0.9999977946281433,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_207_20230818_115038.jpg,non_water_hyacinth,non_water_hyacinth,0.9999990463256836,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_279_augmented_image_27.jpg,non_water_hyacinth,non_water_hyacinth,0.9999815225601196,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_326_augmented_image_44.jpg,non_water_hyacinth,non_water_hyacinth,0.9999910593032837,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_183_IMG_20230814_204746.jpg,non_water_hyacinth,non_water_hyacinth,0.9999985694885254,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_254_IMG_20230923_100917.jpg,non_water_hyacinth,non_water_hyacinth,0.9999157190322876,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_21_20230818_115002.jpg,non_water_hyacinth,non_water_hyacinth,0.9999818205833435,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_172_IMG_20230923_110121.jpg,non_water_hyacinth,non_water_hyacinth,0.9998645782470703,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1610_augmented_image_807.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_921_augmented_image_297.jpg,non_water_hyacinth,non_water_hyacinth,0.9999289512634277,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_866_augmented_image_517.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_773_augmented_image_20.jpg,non_water_hyacinth,non_water_hyacinth,0.9999780654907227,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_886_augmented_image_320.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_227_IMG_20230926_173043.jpg,non_water_hyacinth,non_water_hyacinth,0.9998135566711426,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_666_augmented_image_858.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_644_augmented_image_967.jpg,non_water_hyacinth,non_water_hyacinth,0.9999801516532898,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_426_augmented_image_336.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_59_augmented_image_654.jpg,water_hyacinth,water_hyacinth,0.999961256980896,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_375_augmented_image_849.jpg,non_water_hyacinth,non_water_hyacinth,0.999984622001648,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_129_IMG_20230926_173134.jpg,non_water_hyacinth,non_water_hyacinth,0.9999979734420776,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_100_IMG_20230923_103514.jpg,non_water_hyacinth,non_water_hyacinth,0.9398080110549927,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_198_IMG_20230811_171935.jpg,water_hyacinth,water_hyacinth,0.999999463558197,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_480_augmented_image_496.jpg,non_water_hyacinth,non_water_hyacinth,0.9999896883964539,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_676_augmented_image_312.jpg,non_water_hyacinth,non_water_hyacinth,0.9999812841415405,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_646_augmented_image_139.jpg,non_water_hyacinth,non_water_hyacinth,0.9999892115592957,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_116_IMG_20230814_174222.jpg,non_water_hyacinth,non_water_hyacinth,0.9999780654907227,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_23_augmented_image_451.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_170_augmented_image_223.jpg,non_water_hyacinth,non_water_hyacinth,0.9998769760131836,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_984_augmented_image_318.jpg,non_water_hyacinth,non_water_hyacinth,0.9999785423278809,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_122_IMG_20230926_173218.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_310_IMG_20230926_173237.jpg,non_water_hyacinth,non_water_hyacinth,0.9999992847442627,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_197_20230818_114707.jpg,non_water_hyacinth,non_water_hyacinth,0.999998927116394,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_346_IMG_20230811_170356.jpg,non_water_hyacinth,non_water_hyacinth,0.9988765716552734,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_446_20230818_115209.jpg,non_water_hyacinth,non_water_hyacinth,0.9999922513961792,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1167_augmented_image_938.jpg,water_hyacinth,water_hyacinth,0.9996795654296875,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_13_IMG_20230814_175824.jpg,non_water_hyacinth,non_water_hyacinth,0.9999998807907104,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_313_20230812_113957 Background Removed.jpg,water_hyacinth,water_hyacinth,0.9999036192893982,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_924_augmented_image_116.jpg,non_water_hyacinth,non_water_hyacinth,0.9999988079071045,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1378_augmented_image_311.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_393_augmented_image_685.jpg,non_water_hyacinth,non_water_hyacinth,0.9999987483024597,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_280_augmented_image_2.jpg,non_water_hyacinth,non_water_hyacinth,0.9999825954437256,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_834_augmented_image_219.jpg,non_water_hyacinth,non_water_hyacinth,0.9999995231628418,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_448_augmented_image_233.jpg,water_hyacinth,water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_192_IMG_20230923_100916.jpg,non_water_hyacinth,non_water_hyacinth,0.9999677538871765,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_339_IMG_20230805_184858.jpg,water_hyacinth,water_hyacinth,0.8099890947341919,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_231_20230818_115304.jpg,non_water_hyacinth,non_water_hyacinth,0.9999909400939941,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_268_20230818_114819.jpg,non_water_hyacinth,non_water_hyacinth,0.9999957084655762,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_122_IMG_20230811_165258.jpg,non_water_hyacinth,non_water_hyacinth,0.9999998807907104,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_68_augmented_image_812.jpg,non_water_hyacinth,non_water_hyacinth,0.9999913573265076,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_148_IMG_20230923_105327.jpg,non_water_hyacinth,non_water_hyacinth,0.9999982714653015,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_265_IMG_20230923_100303.jpg,non_water_hyacinth,non_water_hyacinth,0.9999827742576599,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_258_augmented_image_710.jpg,non_water_hyacinth,non_water_hyacinth,0.9996399879455566,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_657_augmented_image_278.jpg,non_water_hyacinth,non_water_hyacinth,0.9954277873039246,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_33_augmented_image_133.jpg,non_water_hyacinth,non_water_hyacinth,0.999991774559021,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_762_augmented_image_728.jpg,non_water_hyacinth,non_water_hyacinth,0.999954104423523,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_200_IMG_20230926_173040.jpg,non_water_hyacinth,non_water_hyacinth,0.9973936080932617,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_250_IMG_20230923_112130.jpg,non_water_hyacinth,non_water_hyacinth,0.9992930293083191,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_205_augmented_image_641.jpg,non_water_hyacinth,non_water_hyacinth,0.999997615814209,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_170_20230818_112709.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_642_augmented_image_507.jpg,non_water_hyacinth,non_water_hyacinth,0.9999405145645142,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_339_IMG_20230811_165315.jpg,non_water_hyacinth,non_water_hyacinth,0.9976636171340942,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_660_augmented_image_155.jpg,non_water_hyacinth,non_water_hyacinth,0.999996542930603,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_529_augmented_image_5.jpg,non_water_hyacinth,non_water_hyacinth,0.9999756813049316,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_729_augmented_image_893.jpg,non_water_hyacinth,non_water_hyacinth,0.996483325958252,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_448_IMG_20230926_173048.jpg,non_water_hyacinth,non_water_hyacinth,0.9999998807907104,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_163_augmented_image_880.jpg,non_water_hyacinth,non_water_hyacinth,0.9999854564666748,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_430_IMG_20230926_173524.jpg,non_water_hyacinth,non_water_hyacinth,0.9999997615814209,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_252_augmented_image_733.jpg,non_water_hyacinth,non_water_hyacinth,0.9999865293502808,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4837_IMG_20230805_184903.jpg,water_hyacinth,water_hyacinth,0.8731702566146851,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_278_20230818_114807.jpg,non_water_hyacinth,non_water_hyacinth,0.9998797178268433,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1772_augmented_image_885.jpg,water_hyacinth,water_hyacinth,0.9999978542327881,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1743_augmented_image_763.jpg,water_hyacinth,water_hyacinth,0.999976634979248,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_403_augmented_image_915.jpg,non_water_hyacinth,non_water_hyacinth,0.9999788999557495,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_659_augmented_image_996.jpg,water_hyacinth,water_hyacinth,0.9999994039535522,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_443_augmented_image_279.jpg,water_hyacinth,water_hyacinth,0.9999731779098511,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_520_augmented_image_877.jpg,non_water_hyacinth,non_water_hyacinth,0.9892329573631287,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_207_augmented_image_403.jpg,non_water_hyacinth,non_water_hyacinth,0.9999997019767761,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4868_20230812_115007 Background Removed.jpg,water_hyacinth,water_hyacinth,0.9999744892120361,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_565_augmented_image_235.jpg,non_water_hyacinth,non_water_hyacinth,0.999997615814209,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_121_IMG_20230811_164546.jpg,non_water_hyacinth,non_water_hyacinth,0.9999171495437622,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_611_augmented_image_971.jpg,non_water_hyacinth,non_water_hyacinth,0.9999973177909851,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4777_IMG_20230814_180757.jpg,water_hyacinth,water_hyacinth,0.9999982714653015,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4822_IMG_20230811_172441.jpg,water_hyacinth,water_hyacinth,0.9999987483024597,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_387_augmented_image_391.jpg,non_water_hyacinth,non_water_hyacinth,0.999998927116394,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_981_augmented_image_38.jpg,water_hyacinth,water_hyacinth,0.9999997615814209,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1996_augmented_image_111.jpg,water_hyacinth,water_hyacinth,0.9999825358390808,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_7_augmented_image_992.jpg,non_water_hyacinth,non_water_hyacinth,0.9999990463256836,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1023_augmented_image_811.jpg,non_water_hyacinth,non_water_hyacinth,1.0,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_317_augmented_image_1034.jpg,non_water_hyacinth,non_water_hyacinth,0.9999988079071045,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_340_IMG_20230923_105508.jpg,non_water_hyacinth,non_water_hyacinth,0.9999465942382812,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_287_IMG_20230811_173144.jpg,water_hyacinth,water_hyacinth,0.9999920129776001,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_363_IMG_20230926_173530.jpg,non_water_hyacinth,non_water_hyacinth,0.9957197904586792,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_205_IMG_20230814_175827.jpg,non_water_hyacinth,non_water_hyacinth,0.999997615814209,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_858_augmented_image_627.jpg,non_water_hyacinth,non_water_hyacinth,0.9999634623527527,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_203_IMG_20230814_175818.jpg,non_water_hyacinth,non_water_hyacinth,0.9999884366989136,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_885_augmented_image_114.jpg,non_water_hyacinth,non_water_hyacinth,0.9999954700469971,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_264_augmented_image_187.jpg,non_water_hyacinth,non_water_hyacinth,0.9998817443847656,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_772_augmented_image_194.jpg,non_water_hyacinth,non_water_hyacinth,0.9995301961898804,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_338_20230818_114904.jpg,non_water_hyacinth,non_water_hyacinth,0.9998248815536499,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_532_augmented_image_667.jpg,water_hyacinth,water_hyacinth,0.9997227191925049,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_843_augmented_image_808.jpg,non_water_hyacinth,non_water_hyacinth,0.9999918937683105,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_53_IMG_20230926_173141.jpg,non_water_hyacinth,non_water_hyacinth,0.9999822378158569,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1240_augmented_image_575.jpg,water_hyacinth,water_hyacinth,0.9989103078842163,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_77_augmented_image_822.jpg,non_water_hyacinth,non_water_hyacinth,0.9999892115592957,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_194_IMG_20230805_185332.jpg,non_water_hyacinth,water_hyacinth,0.7422006130218506,false_negatives
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_1049_augmented_image_236.jpg,non_water_hyacinth,non_water_hyacinth,0.9998850226402283,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_828_augmented_image_614.jpg,non_water_hyacinth,non_water_hyacinth,0.9995967745780945,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_515_augmented_image_855.jpg,water_hyacinth,water_hyacinth,0.9999486207962036,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_22_IMG_20230926_173718.jpg,non_water_hyacinth,non_water_hyacinth,0.9999915361404419,correct_predictions
/content/water_hyacinth_project/dataset/classification/non_water_hyacinth/_500_augmented_image_202.jpg,non_water_hyacinth,non_water_hyacinth,0.9999990463256836,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_450_augmented_image_475.jpg,water_hyacinth,water_hyacinth,0.9999770522117615,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_4702_IMG_20230804_090414.jpg,water_hyacinth,water_hyacinth,0.9999998807907104,correct_predictions
/content/water_hyacinth_project/dataset/classification/water_hyacinth/_1653_augmented_image_829.jpg,non_water_hyacinth,water_hyacinth,0.562606930732727,false_negatives
